channel_id,channel_link,channel_name,channel_type,country,country_rank,created_date,daily_subs_average,daily_views_average,estimated_monthly_income,people_rank,social_blade_rank,socialblade_url,subscriber_rank,subscribers,subscribers_last_30_days,uploads,video_view_rank,views,views_last_30_days,yearly_income
@ruhulshorts1,https://youtube.com/@ruhulshorts1,Ruhul Shorts,people,IN,649th,"May 7th, 2023",+15.6K,"+16,550,614",€113K - €1.8M,530th,206th,https://socialblade.com/youtube/channel/UCsRoar9Ec4rp7_66mP9mg-g,944th,4.3M,470K,518,"2,311th",4369768031,496.518M,€1.4M - €21.7M
@mr.dhyanmagic,https://youtube.com/@mr.dhyanmagic,Mr.dhyanmagic,,IN,445th,"Jul 29th, 2022",+30K,"+18,779,824",€128.2K - €2.1M,--,202nd,https://socialblade.com/youtube/channel/UCCzY4KCWLjVzTZfIY0xZtog,727th,6.44M,900K,1108,"2,216th",4462511727,563.395M,€1.5M - €24.6M
@tipsofficial,https://youtube.com/@tipsofficial,Tips Official,music,IN,11th,"May 22nd, 2007",+20K,"+16,849,325",€115K - €1.8M,10th,200th,https://socialblade.com/youtube/channel/UCJrDMFOdv1I2k8n9oK_V21w,28th,65.8M,600K,5718,32nd,38456690031,505.48M,€1.4M - €22.1M
@rohittmshort,https://youtube.com/@rohittmshort,Rohit TM Short,,IN,946th,"Mar 27th, 2024",+34.6K,"+17,367,870",€118.5K - €1.9M,--,197th,https://socialblade.com/youtube/channel/UC33YFJKjC53Zr9Vc4zNvVYg,"1,253rd",1.44M,1.04M,88,"29,466th",671329300,521.036M,€1.4M - €22.8M
@naulakha_ji,https://youtube.com/@naulakha_ji,Naulakha Ji,people,IN,853rd,"Sep 10th, 2021",+29.3K,"-13,909,179",€0 - €0,736th,196th,https://socialblade.com/youtube/channel/UCGC02N8dreLYFpTaYR3F2oQ,"1,152nd",2.22M,880K,475,"13,286th",304812806,-417.275M,€0 - €0
@killtomill,https://youtube.com/@killtomill,Kill To Mill,,IN,455th,"Mar 5th, 2022",+42.6K,"+16,255,930",€110.9K - €1.8M,--,191st,https://socialblade.com/youtube/channel/UCHJJMFguPrp5Bc9DtyUEp_g,740th,6.39M,1.28M,428,"11,726th",1341590346,487.678M,€1.3M - €21.3M
@timetofun,https://youtube.com/@timetofun,Time To Fun,,IN,428th,"Jan 6th, 2022",+23.6K,"+18,105,525",€123.6K - €2M,--,184th,https://socialblade.com/youtube/channel/UCKqa7Xq67lAcJYYaCj01_BQ,706th,6.69M,710K,1224,"2,851st",3781524004,543.166M,€1.5M - €23.7M
@suntv,https://youtube.com/@suntv,Sun TV,entertainment,IN,61st,"Feb 26th, 2016",+6.66K,"+17,702,623",€120.8K - €1.9M,78th,190th,https://socialblade.com/youtube/channel/UCBnxEdpoZwstJqC1yZpOjRA,184th,27.2M,200K,88955,70th,28643624759,531.079M,€1.4M - €23.2M
@shantanukimasti,https://youtube.com/@shantanukimasti,Shantanu Ki Masti,entertainment,IN,209th,"Oct 23rd, 2011",+21.6K,"+25,036,258",€170.9K - €2.7M,257th,179th,https://socialblade.com/youtube/channel/UCF1RRyjxsSb-rvJKVw5uCeA,411th,9.73M,650K,2518,862nd,8428366166,751.088M,€2.1M - €32.8M
@aajtak,https://youtube.com/@aajtak,Aaj Tak,news,IN,12th,"Aug 27th, 2009",+16.6K,"+18,565,700",€126.7K - €2M,1st,178th,https://socialblade.com/youtube/channel/UCt4t-jeY85JegMlZ-E5UWtA,30th,64M,500K,359984,57th,30769594262,556.971M,€1.5M - €24.3M
@iam_nandinirajput,https://youtube.com/@iam_nandinirajput,iam_nandinirajput,,IN,124th,"Jun 18th, 2017",+43.3K,"+18,951,987",€129.3K - €2.1M,--,172nd,https://socialblade.com/youtube/channel/UCvUQlc8xLcZPPsPXeWieXkg,294th,16.5M,1.3M,1608,"1,456th",5979144581,568.56M,€1.6M - €24.8M
@diyaishwarya,https://youtube.com/@diyaishwarya,Diya Ishwarya,,IN,866th,"Oct 6th, 2011",+19.3K,"+22,700,350",€154.9K - €2.5M,--,163rd,https://socialblade.com/youtube/channel/UCtaEISDP67p0divK0Q6HiWA,"1,166th",2.17M,580K,691,"7,159th",2030961962,681.01M,€1.9M - €29.7M
@medhanshproduction,https://youtube.com/@medhanshproduction,Medhansh Production,,IN,350th,"Nov 14th, 2022",+27.6K,"+18,959,995",€129.4K - €2.1M,--,160th,https://socialblade.com/youtube/channel/UChnSXZEIK6rj9fcPUh4SCkw,615th,7.63M,830K,792,"3,601st",3262042625,568.8M,€1.6M - €24.8M
@itsmoviez,https://youtube.com/@itsmoviez,MovieZ,,IN,921st,"Mar 25th, 2022",+1.66K,"+11,260,491",€76.9K - €1.2M,--,99th,https://socialblade.com/youtube/channel/UC0iIuFyM6UL8cYuQUd7Dprw,"1,225th",1.49M,50K,301,"19,073rd",860597819,337.815M,€922.2K - €14.8M
@antarikshyatra,https://youtube.com/@antarikshyatra,Antariksh Yatra,,IN,550th,"Oct 12th, 2023",+61K,"+16,989,573",€116K - €1.9M,--,157th,https://socialblade.com/youtube/channel/UCXuqZVqa4tFSOXzFhxX-afA,841st,5.68M,1.83M,222,"11,183rd",1442819191,509.687M,€1.4M - €22.3M
@zeetv,https://youtube.com/@zeetv,Zee TV,entertainment,IN,7th,"Dec 11th, 2005",+26.6K,"+24,399,651",€166.5K - €2.7M,8th,93rd,https://socialblade.com/youtube/channel/UCppHT7SZKKvar4Oc9J4oljQ,19th,80.2M,800K,175175,8th,89053475643,731.99M,€2M - €32M
@keybuzz_,https://youtube.com/@keybuzz_,Key Buzz,,IN,789th,"Jul 1st, 2023",+18.3K,"+20,831,489",€142.2K - €2.3M,--,92nd,https://socialblade.com/youtube/channel/UC9MMi31WcacKPCzXWbXm85w,"1,087th",2.91M,550K,302,"6,125th",2228206542,624.945M,€1.7M - €27.3M
@thesachinfacts852,https://youtube.com/@thesachinfacts852,the Sachin facts,people,IN,255th,"Sep 16th, 2023",+124K,"+20,463,556",€139.7K - €2.2M,194th,153rd,https://socialblade.com/youtube/channel/UC4F3v27vGPxnufi86NdmjtA,482nd,9.57M,3.73M,289,"16,555th",1112813543,613.907M,€1.7M - €26.8M
@celebrityinsight12,https://youtube.com/@celebrityinsight12,Celebrity Insight,,IN,704th,"Jun 22nd, 2021",+35K,"+20,826,519",€142.1K - €2.3M,--,86th,https://socialblade.com/youtube/channel/UCMEVxsOIoxCO-fWxxNSRU5g,"1,002nd",3.66M,1.05M,496,"8,752nd",1607342150,624.796M,€1.7M - €27.3M
@tappuhoneyparmar0077,https://youtube.com/@tappuhoneyparmar0077,Tappu Honey Parmar,music,IN,96th,"Feb 7th, 2022",+70K,"+27,547,220",€188K - €3M,95th,79th,https://socialblade.com/youtube/channel/UCFdmd1JSZVHF2nCpudLfQDA,256th,20.5M,2.1M,2128,804th,8680481132,826.417M,€2.3M - €36.1M
,,Josh App,travel,IN,"1,779th","Jul 10th, 2020",+1.23K,"+27,321,580",€186.5K - €3M,764th,76th,https://socialblade.com/youtube/channel/UCwh0CXZfDNRGCoFdjFMvt9w,"2,153rd",195K,37K,925,"3,304th",3337232141,819.647M,€2.2M - €35.8M
@anam_arhaan,https://youtube.com/@anam_arhaan,Anam & Arhaan,entertainment,IN,321st,"Feb 19th, 2022",+30.6K,"+24,351,574",€166.2K - €2.7M,391st,75th,https://socialblade.com/youtube/channel/UCdQcCe1L9s0yr8Ab_2Q3MwQ,579th,7.95M,920K,1249,"1,193rd",6758364617,730.547M,€2M - €31.9M
@officialshobhasingh9723,https://youtube.com/@officialshobhasingh9723,Official Shobha Singh,entertainment,IN,216th,"Dec 30th, 2020",+39.3K,"+21,965,026",€149.9K - €2.4M,266th,152nd,https://socialblade.com/youtube/channel/UCKKeYjyawCvlt3EuhfxVwmQ,425th,9.58M,1.18M,1243,"3,231st",3556064129,658.951M,€1.8M - €28.8M
@sulochanaandsmiti,https://youtube.com/@sulochanaandsmiti,Sulochana Choudhury,,IN,784th,"Sep 8th, 2021",+19.3K,"+24,768,334",€169K - €2.7M,--,145th,https://socialblade.com/youtube/channel/UCfZyOJ8zBqKQMbiQ3Q8VXGA,"1,082nd",3.02M,580K,614,"4,738th",2743731170,743.05M,€2M - €32.5M
@nrfmvlogs,https://youtube.com/@nrfmvlogs,NRFM-VLOGS,entertainment,IN,405th,"Feb 26th, 2021",+25K,"+19,295,511",€131.7K - €2.1M,475th,141st,https://socialblade.com/youtube/channel/UC2ViPu8EVMP8Eo1Ob7yWEkg,678th,6.97M,750K,1156,"2,268th",4432534655,578.865M,€1.6M - €25.3M
@albumcreations5437,https://youtube.com/@albumcreations5437,ALBUM CREATIONS,entertainment,IN,185th,"Oct 30th, 2017",+32.3K,"+20,109,703",€137.2K - €2.2M,223rd,144th,https://socialblade.com/youtube/channel/UC232UhFsjFYeMJdP5nd80RQ,357th,10.3M,970K,1117,"2,385th",4283209373,603.291M,€1.6M - €26.4M
@mistihappylifestyle,https://youtube.com/@mistihappylifestyle,Misti Happy Lifestyle Games & Shorts,people,IN,237th,"Apr 9th, 2023",+26.3K,"+21,554,081",€147.1K - €2.4M,182nd,137th,https://socialblade.com/youtube/channel/UClBidZ3L6KW2cYOoh4-xEuQ,459th,9.19M,790K,1186,"1,506th",5891216432,646.622M,€1.8M - €28.2M
@realfoolsshorts63,https://youtube.com/@realfoolsshorts63,Real fools shorts official,people,IN,33rd,"Jun 14th, 2021",+66.6K,"+32,556,490",€222.2K - €3.6M,8th,52nd,https://socialblade.com/youtube/channel/UCgKEvLp8DXCTMq4QY6wW7bw,105th,39M,2M,539,251st,16585005426,976.695M,€2.7M - €42.7M
@v5familyshow,https://youtube.com/@v5familyshow,V5 Family Show,,IN,560th,"Feb 22nd, 2023",+29.6K,"+20,062,505",€136.9K - €2.2M,--,133rd,https://socialblade.com/youtube/channel/UC5NE6lZOCLMerHHxH80dABg,851st,5.26M,890K,544,"2,979th",3683911548,601.875M,€1.6M - €26.3M
@zeemusiccompany,https://youtube.com/@zeemusiccompany,Zee Music Company,music,IN,3rd,"Mar 12th, 2014",+33.3K,"+21,213,805",€144.8K - €2.3M,2nd,129th,https://socialblade.com/youtube/channel/UCFFbwnve3yF62-tVXkTyHqg,11th,107M,1M,11020,11th,66344302859,636.414M,€1.7M - €27.8M
@sonukeshaitani,https://youtube.com/@sonukeshaitani,SONU KI SHAITANI,comedy,IN,317th,"Sep 26th, 2022",+39K,"+16,969,573",€115.8K - €1.9M,125th,126th,https://socialblade.com/youtube/channel/UCSsmZvGyVeX23H1ac0jVK-w,574th,8.05M,1.17M,144,"4,849th",2590430456,509.087M,€1.4M - €22.2M
@teamactors,https://youtube.com/@teamactors,Filmy Suraj Actor,entertainment,IN,78th,"Jan 9th, 2023",+63.3K,"+38,030,118",€259.6K - €4.2M,101st,34th,https://socialblade.com/youtube/channel/UC2fvyma9iKsjN9EZW_FWW1A,219th,24.1M,1.9M,291,552nd,10885848837,1.141B,€3.1M - €49.8M
@natkhatmaha,https://youtube.com/@natkhatmaha,Natkhat Maha,,IN,465th,"Dec 9th, 2021",+23K,"+25,499,770",€174K - €2.8M,--,124th,https://socialblade.com/youtube/channel/UCceZjpzbbbrJWjnsU6aJzlw,750th,6.29M,690K,667,"1,508th",5938702568,764.993M,€2.1M - €33.4M
@colorstv,https://youtube.com/@colorstv,Colors TV,entertainment,IN,8th,"Jun 13th, 2008",+20K,"+24,139,090",€164.7K - €2.6M,9th,117th,https://socialblade.com/youtube/channel/UC55IWqFLDH1Xp7iu1_xknRA,24th,72.4M,600K,148672,10th,70392403050,724.173M,€2M - €31.6M
@starplus,https://youtube.com/@starplus,StarPlus,entertainment,IN,23rd,"May 19th, 2006",+43.3K,"+46,009,613",€314K - €5M,28th,10th,https://socialblade.com/youtube/channel/UC-LPIU24bQXVljUXivKEeRQ,82nd,42.4M,1.3M,86685,26th,41748003222,1.38B,€3.8M - €60.3M
@souravnaryal,https://youtube.com/@souravnaryal,sourav Naryal,,IN,743rd,"Nov 24th, 2011",+25K,"+22,527,938",€153.8K - €2.5M,--,112th,https://socialblade.com/youtube/channel/UCDiiOJec7xnE8_bmnHL3gKA,"1,041st",3.38M,750K,2434,"5,968th",2270905784,675.838M,€1.8M - €29.5M
@ajakitchen,https://youtube.com/@ajakitchen,Aja Kitchen,entertainment,IN,75th,"Oct 7th, 2021",+50K,"+23,816,801",€162.5K - €2.6M,98th,109th,https://socialblade.com/youtube/channel/UCOh01Sv2bdi_hjci9tOH7Mg,216th,24.3M,1.5M,1819,313th,14898882419,714.504M,€2M - €31.2M
@behindwoodstv,https://youtube.com/@behindwoodstv,Behindwoods TV,people,IN,128th,"Dec 14th, 2010",+13.3K,"+25,391,271",€173.3K - €2.8M,78th,101st,https://socialblade.com/youtube/channel/UC8md0UEGj7UbjcZtMjBVrgQ,298th,15.9M,400K,76181,208th,18012715072,761.738M,€2.1M - €33.3M
@riyanofficialmk,https://youtube.com/@riyanofficialmk,riyan official mk,,IN,181st,"Jun 10th, 2021",+24K,"+29,394,508",€200.6K - €3.2M,--,97th,https://socialblade.com/youtube/channel/UCH7zW2dKyPoU-fEYHTu8Kfw,352nd,10.6M,720K,2101,653rd,9812785606,881.835M,€2.4M - €38.5M
@cutekrashiv,https://youtube.com/@cutekrashiv,Cute Krashiv,people,IN,576th,"Aug 18th, 2020",+13K,"+24,529,030",€167.4K - €2.7M,459th,87th,https://socialblade.com/youtube/channel/UCLLf6TqhloDo0UCNlhnEkPA,868th,5.02M,390K,1146,"1,122nd",7015383425,735.871M,€2M - €32.1M
@taarakmehtakaooltahchashm,https://youtube.com/@taarakmehtakaooltahchashm,Taarak Mehta Ka Ooltah Chashmah,entertainment,IN,84th,"Aug 4th, 2014",+23.3K,"+30,569,745",€208.6K - €3.3M,111th,70th,https://socialblade.com/youtube/channel/UCnSFZ-olBoLGLRUS_3RI2Aw,234th,22.4M,700K,9431,242nd,16806449704,917.092M,€2.5M - €40.1M
@priyal_kukreja,https://youtube.com/@priyal_kukreja,Priyal Kukreja,people,IN,46th,"Apr 23rd, 2021",+43.3K,"+33,593,819",€229.3K - €3.7M,12th,68th,https://socialblade.com/youtube/channel/UCzEAWIWMigRBbulQ6yVlilg,143rd,32.6M,1.3M,1048,174th,19582508935,1.008B,€2.8M - €44M
@vijaytelevision,https://youtube.com/@vijaytelevision,Vijay Television,entertainment,IN,76th,"Feb 1st, 2007",+10K,"+31,884,743",€217.6K - €3.5M,99th,61st,https://socialblade.com/youtube/channel/UCvrhwpnp2DHYQ1CbXby9ypQ,217th,23.9M,300K,71715,30th,39745536316,956.542M,€2.6M - €41.8M
@axisbank,https://youtube.com/@axisbank,Axis Bank,education,IN,"1,803rd","Dec 13th, 2007",+67,"+244,751",€1.7K - €26.7K,"1,461st",59th,https://socialblade.com/youtube/channel/UCZQlZW2OWTWPjcQUTtCD-Vg,"2,186th",173K,2K,1230,"16,548th",962318738,7.343M,€20K - €320.7K
@iamneetubisht,https://youtube.com/@iamneetubisht,Neetu Bisht,people,IN,66th,"Nov 19th, 2011",+33.3K,"+33,284,540",€227.2K - €3.6M,25th,54th,https://socialblade.com/youtube/channel/UCDwhsmzFDLc5hOB6SUglAjg,200th,25.8M,1M,2185,203rd,18290800362,998.536M,€2.7M - €43.6M
@dangaltvchannel,https://youtube.com/@dangaltvchannel,Dangal TV Channel,entertainment,IN,45th,"Aug 2nd, 2017",+40K,"+34,437,822",€235K - €3.8M,59th,44th,https://socialblade.com/youtube/channel/UCNzmmbXIbMzlqE8nD1PBXfg,142nd,32.6M,1.2M,30336,144th,22156687632,1.033B,€2.8M - €45.1M
@shortsbreak_official,https://youtube.com/@shortsbreak_official,Shorts Break,comedy,IN,32nd,"Jul 7th, 2021",+50K,"+35,793,797",€244.3K - €3.9M,4th,43rd,https://socialblade.com/youtube/channel/UCgJ5_1F6yJhYLnyMszUdmUg,103rd,39M,1.5M,604,88th,26955781422,1.074B,€2.9M - €46.9M
@bhadracreation,https://youtube.com/@bhadracreation,Badri Narayan Bhadra,animals,IN,676th,"May 19th, 2016",+334,"+10,491,187",€71.6K - €1.1M,52nd,37th,https://socialblade.com/youtube/channel/UCf5BOWTeK1jGxNHWGSAYVxg,971st,3.93M,10K,1584,"10,840th",1363945272,314.736M,€859.2K - €13.7M
@sonysab,https://youtube.com/@sonysab,Sony SAB,entertainment,IN,5th,"Aug 4th, 2007",+30K,"+41,454,270",€282.9K - €4.5M,7th,28th,https://socialblade.com/youtube/channel/UC6-F5tO8uklgE9Zy8IvbdFw,16th,91.9M,900K,84973,4th,114389423914,1.244B,€3.4M - €54.3M
@setindia,https://youtube.com/@setindia,SET India,entertainment,IN,2nd,"Sep 20th, 2006",+33.3K,"+50,944,177",€347.7K - €5.6M,2nd,15th,https://socialblade.com/youtube/channel/UCpEhnqL0y41EpW2TvWAHD7Q,5th,172M,1M,137805,3rd,163735676368,1.528B,€4.2M - €66.8M
@starmusicoffl,https://youtube.com/@starmusicoffl,Star Music India,music,IN,750th,"Jan 15th, 2013",+667,"+2,185,245",€14.9K - €238.6K,670th,6th,https://socialblade.com/youtube/channel/UCd460WUL4835Jd7OCEKfUcA,"1,048th",3.19M,20K,1018,"6,411th",2047513878,65.557M,€179K - €2.9M
@thegeetagurjar,https://youtube.com/@thegeetagurjar,The geeta gurjar,entertainment,IN,82nd,"Jan 26th, 2021",+56.6K,"+70,685,668",€482.4K - €7.7M,106th,5th,https://socialblade.com/youtube/channel/UCUL9We-R1aCC3GAe-RvOx5g,226th,23.4M,1.7M,1557,225th,17553596628,2.121B,€5.8M - €92.6M
@tseries,https://youtube.com/@tseries,T-Series,music,IN,1st,"Mar 13th, 2006",+66.6K,"+89,921,169",€613.7K - €9.8M,1st,2nd,https://socialblade.com/youtube/channel/UCq-Fj5jknLsUf-MWSy4_brA,1st,265M,2M,20974,1st,255368360762,2.698B,€7.4M - €117.8M
@anayakandhal,https://youtube.com/@anayakandhal,Anaya Kandhal,entertainment,IN,54th,"Sep 20th, 2016",+93.3K,"+110,412,186",€753.6K - €12.1M,67th,1st,https://socialblade.com/youtube/channel/UC4wEPe5mrHGAUjjTfXH_C-Q,162nd,30.6M,2.8M,1302,115th,25093930467,3.312B,€9M - €144.7M
@benchmarklife,https://youtube.com/@benchmarklife,Benchmark Life,games,FI,873rd,"Jan 20th, 2020",+70,"+68,590",€468 - €7.5K,"3,768th","168,013th",https://socialblade.com/youtube/channel/UCm3l1NG3fGhEMtXfbohIegA,"9,215th",13.5K,2.1K,103,"808,188th",13824972,2.058M,€5.6K - €89.9K
@lahitapiolalokaltapiola,https://youtube.com/@lahitapiolalokaltapiola,LähiTapiola,education,FI,"1,768th","Sep 16th, 2010",+1,"+86,393",€590 - €9.4K,"4,199th","166,648th",https://socialblade.com/youtube/channel/UCTtUlLnHvsOEoWlaAEaGV7w,"17,346th",1.38K,10,776,"394,482nd",34490189,2.592M,€7.1K - €113.2K
@martialmma,https://youtube.com/@martialmma,Martial MMA,,FI,552nd,"Aug 24th, 2023",+104,"+124,487",€850 - €13.6K,--,"165,241st",https://socialblade.com/youtube/channel/UCV_G1WECR5RZrneyxQtgXFw,"3,327th",47.9K,3.1K,63,"200,145th",79213757,3.735M,€10.2K - €163.1K
@codtupakkalakko,https://youtube.com/@codtupakkalakko,Lakko,games,FI,43rd,"Mar 5th, 2011",+67,"+85,183",€581 - €9.3K,870th,"165,078th",https://socialblade.com/youtube/channel/UC1BIOZPjE3lYa2s3ZT1kYaA,"1,396th",890K,2K,1188,"33,344th",510066701,2.555M,€7K - €111.6K
